iter	Logloss	Accuracy
147	0.3532280481	0.8723796633
148	0.3530474813	0.8723796633
149	0.3529144549	0.8723796633
150	0.3526946658	0.8723796633
151	0.3524891583	0.8723796633
152	0.3524007558	0.8723796633
153	0.3522530888	0.8723796633
154	0.3520860102	0.8723796633
155	0.3520028407	0.8723796633
156	0.3518249299	0.8723796633
157	0.3516703859	0.8723796633
158	0.3515544064	0.8723796633
159	0.3513760222	0.8723796633
160	0.3512404464	0.8723796633
161	0.3510825128	0.8723796633
162	0.3508944973	0.8723796633
163	0.3507303317	0.8723796633
164	0.3505922396	0.8723796633
165	0.3504058121	0.8723796633
166	0.3502804802	0.8723796633
167	0.3501542594	0.8723796633
168	0.3500076659	0.8723796633
169	0.3498367534	0.8723796633
170	0.3497064556	0.8723796633
171	0.3495667059	0.8723796633
172	0.3494672269	0.8723796633
173	0.3493288974	0.8723796633
174	0.349187122	0.8723796633
175	0.349055514	0.8723796633
176	0.3489264792	0.8723796633
177	0.3487860125	0.8723796633
178	0.3486771065	0.8723796633
179	0.3485624646	0.8723796633
180	0.3484682586	0.8723796633
181	0.3483432229	0.8723796633
182	0.3482640775	0.8723796633
183	0.3481437657	0.8723796633
184	0.3480662812	0.8723796633
185	0.347942849	0.8723796633
186	0.3478431515	0.8723796633
187	0.3477363703	0.8723796633
188	0.3476336229	0.8723796633
189	0.3475399358	0.8723796633
190	0.3474335524	0.8723796633
191	0.347315526	0.8723796633
192	0.3472382937	0.8723796633
193	0.3471454663	0.8723796633
194	0.3470488652	0.8723796633
195	0.346961137	0.8723796633
196	0.3468715348	0.8723796633
197	0.346787973	0.8723796633
198	0.3466803232	0.8723796633
199	0.3466087474	0.8723796633
200	0.3465159041	0.8723796633
201	0.3464410932	0.8723965824
202	0.3463564891	0.8723965824
203	0.3462622035	0.8723965824
204	0.3461941579	0.8723965824
205	0.3461182736	0.8723965824
206	0.3460364981	0.8723965824
207	0.3459238981	0.8723965824
208	0.3458403528	0.8723965824
209	0.3457634042	0.8723965824
210	0.3456951994	0.8723965824
211	0.3456162719	0.8723965824
212	0.3455667451	0.8723965824
213	0.3454862742	0.8723965824
214	0.3454069425	0.8723965824
215	0.3453285119	0.8723965824
216	0.3452413865	0.8723965824
217	0.3451736054	0.8724135014
218	0.3451110316	0.8724135014
219	0.3450271927	0.8724135014
220	0.3449645701	0.8724135014
221	0.3449106721	0.8724135014
222	0.3448618754	0.8724135014
223	0.3448055932	0.8724135014
224	0.3447306596	0.8724135014
225	0.3446565573	0.8724135014
226	0.3446002259	0.8724135014
227	0.3445273757	0.8724135014
228	0.3444711997	0.8724135014
229	0.3444196726	0.8724135014
230	0.3443440867	0.8724135014
231	0.3442821567	0.8724135014
232	0.3442308197	0.8724135014
233	0.3441723495	0.8724135014
234	0.3441037556	0.8724135014
235	0.3440600351	0.8724304204
236	0.3439745326	0.8724304204
237	0.3439133659	0.8724304204
238	0.3438582619	0.8724304204
239	0.3438148126	0.8724304204
240	0.3437612363	0.8724304204
241	0.3437135676	0.8724304204
242	0.3436817941	0.8724304204
243	0.3436365734	0.8724304204
244	0.3435888005	0.8724135014
245	0.3435217903	0.8724135014
246	0.3434793585	0.8724135014
247	0.3434370692	0.8724473395
248	0.343399891	0.8724473395
249	0.3433490766	0.8724642585
250	0.3432849616	0.8724811776
251	0.3432394029	0.8724811776
252	0.3431822392	0.8724980966
253	0.3431278903	0.8724980966
254	0.3430696856	0.8725150157
255	0.3430119495	0.8725150157
256	0.342969774	0.8725150157
257	0.3429268482	0.8725150157
258	0.3428926863	0.8725150157
259	0.3428258612	0.8725319347
260	0.3427902602	0.8725319347
261	0.3427382987	0.8725488537
262	0.3426997814	0.8725488537
263	0.3426408246	0.8725488537
264	0.342598987	0.8725488537
265	0.34254718	0.8725488537
266	0.3425021004	0.8725826918
267	0.3424564989	0.8725826918
268	0.3424162091	0.8725826918
269	0.3423760136	0.8726165299
270	0.3423377487	0.8726165299
271	0.3422894726	0.8726165299
272	0.3422521717	0.8726165299
273	0.3422113793	0.8726165299
274	0.3421542272	0.8726165299
275	0.3421111335	0.8726165299
276	0.3420849401	0.8726165299
277	0.3420586446	0.8726165299
278	0.3420121379	0.8726165299
279	0.3419794599	0.8726334489
280	0.3419286872	0.8726334489
281	0.3418964843	0.8726334489
282	0.3418582033	0.8726334489
283	0.3418161116	0.8726334489
284	0.3417783814	0.872650368
285	0.3417242824	0.872667287
286	0.3416884214	0.872667287
287	0.3416666851	0.872667287
288	0.3416343243	0.872667287
289	0.3415879349	0.872667287
290	0.3415457653	0.872667287
291	0.3415120137	0.8726842061
292	0.3414792153	0.8726842061
293	0.3414489502	0.8726842061
294	0.3414014733	0.8727011251
295	0.3413782827	0.8727011251
296	0.3413499351	0.8727180442
297	0.3412919909	0.8727180442
298	0.3412501734	0.8727180442
299	0.3412128347	0.8727349632
300	0.3411731432	0.8727349632
301	0.3411430933	0.8727349632
302	0.3411045493	0.8727518822
303	0.3410945433	0.8727518822
304	0.3410639231	0.8727518822
305	0.3410340151	0.8727518822
306	0.3410070731	0.8727518822
307	0.3409802553	0.8727688013
308	0.3409550679	0.8727518822
309	0.3409341992	0.8727857203
310	0.3409102957	0.8727688013
311	0.3408751173	0.8727688013
312	0.3408453412	0.8727857203
313	0.3407950484	0.8727518822
314	0.3407686196	0.8727857203
315	0.3407552547	0.8727688013
316	0.340727184	0.8727518822
317	0.340695807	0.8727518822
318	0.3406745987	0.8727688013
319	0.3406492435	0.8727688013
320	0.3406067	0.8727688013
321	0.3405719724	0.8727688013
322	0.3405344183	0.8727518822
323	0.3405087166	0.8727180442
324	0.3404727039	0.8727180442
325	0.34044457	0.8727180442
326	0.340417455	0.8727180442
327	0.3403912963	0.8727180442
328	0.3403838907	0.8727011251
329	0.3403549732	0.8727180442
330	0.340323088	0.8727011251
331	0.3403050619	0.8727011251
332	0.3402798675	0.8727180442
333	0.3402517476	0.8727180442
334	0.3402237605	0.8727180442
335	0.3402012697	0.8727180442
336	0.3401794257	0.8727180442
337	0.3401470094	0.8727349632
338	0.3401279476	0.8727349632
339	0.3400886251	0.8727349632
340	0.3400564724	0.8727518822
341	0.34002937	0.8727518822
342	0.3400070911	0.8727518822
343	0.3399833191	0.8727518822
344	0.3399562033	0.8727518822
345	0.3399185409	0.8727518822
346	0.3398961686	0.8727688013
347	0.3398667458	0.8727688013
348	0.3398321212	0.8727688013
349	0.3398065394	0.8727518822
350	0.3397735035	0.8727518822
351	0.3397544143	0.8727518822
352	0.3397337171	0.8727518822
353	0.3397190442	0.8727349632
354	0.3396887349	0.8727518822
355	0.3396637981	0.8727349632
356	0.3396449111	0.8727349632
357	0.3396281565	0.8727349632
358	0.3396132669	0.8727349632
359	0.3395826057	0.8727180442
360	0.3395493544	0.8727180442
361	0.3395231943	0.8727180442
362	0.3395073042	0.8727349632
363	0.3394884001	0.8727349632
364	0.3394721337	0.8727518822
365	0.339436275	0.8727688013
366	0.3394206459	0.8727688013
367	0.3394015821	0.8727857203
368	0.3393817728	0.8728026394
369	0.3393571956	0.8728026394
370	0.3393412025	0.8728364775
371	0.3393265379	0.8728533965
372	0.3393114762	0.8728364775
373	0.3392825687	0.8728364775
374	0.3392612244	0.8728533965
375	0.3392428291	0.8728533965
376	0.3392111616	0.8728533965
377	0.3391912086	0.8728533965
378	0.3391741353	0.8728703155
379	0.3391522217	0.8728872346
380	0.3391253676	0.8729041536
381	0.3391058433	0.8729041536
382	0.3390738394	0.8729041536
383	0.3390437459	0.8729210727
384	0.3390219753	0.8729210727
385	0.3390001064	0.8729379917
386	0.3389818134	0.8729210727
387	0.3389613322	0.8729379917
388	0.3389511333	0.8729379917
389	0.3389321104	0.8729379917
390	0.3389222134	0.8729379917
391	0.3389111765	0.8729379917
392	0.3388872498	0.8729379917
393	0.3388638789	0.8729379917
394	0.3388322294	0.8729718298
395	0.3388199978	0.8729549108
396	0.3388091221	0.8729718298
397	0.3387931647	0.8729549108
398	0.3387774945	0.8729718298
399	0.3387608103	0.8729718298
400	0.3387407868	0.8729718298
401	0.3387224454	0.8729549108
402	0.3386996072	0.8729549108
403	0.3386813263	0.8729549108
404	0.3386650895	0.8729549108
405	0.3386446795	0.8729718298
406	0.3386239109	0.8729718298
407	0.3386081922	0.8729379917
408	0.3385806464	0.8729379917
409	0.3385602247	0.8729549108
410	0.3385414532	0.8729549108
411	0.338516426	0.8729549108
412	0.3385035482	0.8729210727
413	0.3384816192	0.8729379917
414	0.338458313	0.8729210727
415	0.3384376276	0.8729210727
416	0.3384223012	0.8729379917
417	0.3384112656	0.8729379917
418	0.338379659	0.8729379917
419	0.3383634106	0.8729379917
420	0.3383424559	0.8729549108
421	0.3383183123	0.8729718298
422	0.3383060981	0.8729379917
423	0.3382936401	0.8729379917
424	0.3382807611	0.8729549108
425	0.3382614842	0.8729379917
426	0.3382438027	0.8729549108
427	0.3382218266	0.8729549108
428	0.3382161555	0.8729718298
429	0.3382011977	0.8729718298
430	0.3381863833	0.8729718298
431	0.3381646854	0.8729379917
432	0.3381375024	0.8729379917
433	0.3381234115	0.8729379917
434	0.3380993207	0.8729379917
435	0.3380829695	0.8729210727
436	0.3380828154	0.8729379917
437	0.3380800486	0.8729379917
438	0.3380666027	0.8729379917
439	0.3380493381	0.8729379917
440	0.33802498	0.8729379917
441	0.3380156065	0.8729210727
442	0.3380050832	0.8729041536
443	0.3379947508	0.8729041536
444	0.3379815797	0.8729041536
445	0.3379620234	0.8729041536
446	0.3379478449	0.8729041536
447	0.3379377656	0.8729041536
448	0.3379210918	0.8729210727
449	0.337906888	0.8729379917
450	0.3378952409	0.8729379917
451	0.3378766985	0.8729379917
452	0.3378571495	0.8729379917
453	0.3378431075	0.8729379917
454	0.3378252412	0.8729718298
455	0.3378141414	0.8729549108
456	0.3377944836	0.8729549108
457	0.3377847824	0.8729887488
458	0.3377767075	0.8729887488
459	0.3377599947	0.8729887488
460	0.3377458565	0.8729887488
461	0.3377379864	0.8729887488
462	0.3377272348	0.8729887488
463	0.3377142467	0.8729887488
464	0.3377023013	0.8729887488
465	0.3376861469	0.8730056679
466	0.3376626054	0.8730056679
467	0.3376392604	0.8730225869
468	0.3376292828	0.8730225869
469	0.337607695	0.873039506
470	0.3375880021	0.8730225869
471	0.3375704333	0.8729887488
472	0.3375542314	0.8729887488
473	0.3375441084	0.8729887488
474	0.3375389772	0.8729887488
475	0.3375231839	0.8730056679
476	0.3375019807	0.8730225869
477	0.3374818333	0.8730225869
478	0.3374633227	0.8730225869
479	0.3374501151	0.8730225869
480	0.3374240339	0.873039506
481	0.3374057986	0.8730225869
482	0.3373951818	0.8730225869
483	0.3373891701	0.8730225869
484	0.3373760225	0.8730056679
485	0.3373598438	0.8730056679
486	0.3373391834	0.873056425
487	0.337335642	0.873073344
488	0.3373228412	0.873073344
489	0.3373111296	0.873039506
490	0.3373035276	0.873039506
491	0.3372970762	0.873056425
492	0.3372815539	0.873056425
493	0.3372670236	0.873073344
494	0.3372469241	0.873056425
495	0.3372458967	0.873056425
496	0.3372278684	0.873056425
497	0.3372175363	0.873056425
498	0.337206034	0.873056425
499	0.337200111	0.873056425
500	0.3371790474	0.8730225869
501	0.3371675559	0.8730225869
502	0.3371536221	0.873039506
503	0.3371350193	0.8730225869
504	0.3371130469	0.8730225869
505	0.3371109836	0.8730225869
506	0.3370912409	0.8730225869
507	0.3370752022	0.8730225869
508	0.3370617781	0.8730225869
509	0.33704001	0.8730225869
510	0.3370305941	0.8730225869
511	0.337022423	0.8730225869
512	0.3370094097	0.8730056679
513	0.3369991331	0.8730225869
514	0.3369928632	0.8730225869
515	0.3369739696	0.873039506
516	0.3369640368	0.873056425
517	0.336964003	0.873056425
518	0.3369446426	0.873056425
519	0.3369323127	0.873056425
520	0.3369252109	0.873056425
521	0.3369085705	0.873056425
522	0.3368952154	0.873056425
523	0.3368757578	0.8730902631
524	0.3368675731	0.8730902631
525	0.3368552516	0.8730902631
526	0.3368350637	0.8731071821
527	0.336813762	0.8731071821
528	0.3368000359	0.8731071821
529	0.3367898918	0.8731071821
530	0.3367764762	0.8731071821
531	0.3367560756	0.8731410202
532	0.3367433998	0.8731410202
533	0.336721538	0.8731410202
534	0.3367022629	0.8731579393
535	0.3366857787	0.8731410202
536	0.3366755962	0.8731410202
537	0.3366678608	0.8731410202
538	0.3366536929	0.8731410202
539	0.3366423253	0.8731410202
540	0.336617049	0.8731410202
541	0.3366005885	0.8731410202
542	0.3365804893	0.8731410202
543	0.3365775427	0.8731410202
544	0.3365598262	0.8731410202
545	0.3365477384	0.8731410202
546	0.3365364798	0.8731410202
547	0.3365273553	0.8731410202
548	0.3365148177	0.8731410202
549	0.3364942633	0.8731410202
550	0.3364915333	0.8731410202
551	0.3364791198	0.8731410202
552	0.3364710495	0.8731241012
553	0.3364519149	0.8731579393
554	0.3364480927	0.8731579393
555	0.3364430977	0.8731579393
556	0.3364269889	0.8731410202
557	0.3364066985	0.8731410202
558	0.3363994885	0.8731410202
559	0.3363832289	0.8731410202
560	0.3363631445	0.8731410202
561	0.3363562643	0.8731241012
562	0.3363445176	0.8731410202
563	0.336327899	0.8731748583
564	0.3363219469	0.8731579393
565	0.3363134645	0.8731579393
566	0.3362985068	0.8731579393
567	0.3362922472	0.8731579393
568	0.3362824891	0.8731579393
569	0.3362754205	0.8731579393
570	0.3362630347	0.8731579393
571	0.3362502727	0.8731579393
572	0.3362334385	0.8731410202
573	0.3362182584	0.8731410202
574	0.3362052402	0.8731410202
575	0.3361944264	0.8731410202
576	0.3361926214	0.8731579393
577	0.3361763548	0.8731748583
578	0.3361711047	0.8731748583
579	0.3361610073	0.8731748583
580	0.3361508405	0.8731917773
581	0.3361408655	0.8731917773
582	0.3361298867	0.8731917773
583	0.3361241654	0.8731748583
584	0.33611224	0.8731917773
585	0.3360962059	0.8731917773
586	0.3360815355	0.8731917773
587	0.3360670351	0.8731579393
588	0.3360564217	0.8731579393
589	0.336052959	0.8731579393
590	0.3360367561	0.8731748583
591	0.3360269382	0.8731917773
592	0.3360168114	0.8732086964
593	0.336010637	0.8732086964
594	0.3359917294	0.8731917773
595	0.3359800428	0.8731917773
596	0.3359660371	0.8731917773
597	0.3359634374	0.8731917773
598	0.3359554642	0.8731917773
599	0.3359535814	0.8731748583
600	0.3359512744	0.8731748583
601	0.3359419395	0.8731917773
602	0.3359338527	0.8731748583
603	0.335929977	0.8731748583
604	0.3359081845	0.8731579393
605	0.3358984914	0.8731579393
606	0.3358876069	0.8731579393
607	0.335876304	0.8731579393
608	0.3358568198	0.8731579393
609	0.3358471606	0.8731579393
610	0.3358226312	0.8731748583
611	0.3358106659	0.8731748583
612	0.3358035677	0.8731917773
613	0.3357885322	0.8732086964
614	0.335778915	0.8732256154
615	0.3357745077	0.8732425345
616	0.3357677412	0.8732086964
617	0.3357611331	0.8732256154
618	0.3357516332	0.8732256154
619	0.3357421979	0.8732086964
620	0.3357233817	0.8732086964
621	0.3357099664	0.8732256154
622	0.3356958089	0.8732425345
623	0.335679375	0.8732425345
624	0.3356702455	0.8732256154
625	0.3356662966	0.8732256154
626	0.3356506733	0.8732256154
627	0.3356409378	0.8732256154
628	0.3356283932	0.8731917773
629	0.3356099586	0.8731748583
630	0.3355979356	0.8731917773
631	0.3355846079	0.8732086964
632	0.3355742732	0.8732086964
633	0.3355649092	0.8732086964
634	0.3355535501	0.8731917773
635	0.3355341193	0.8732086964
636	0.3355286731	0.8732256154
637	0.3355192821	0.8732086964
638	0.3355081137	0.8732256154
639	0.3355002046	0.8732256154
640	0.3354880033	0.8732256154
641	0.335475775	0.8732086964
642	0.3354640556	0.8732086964
643	0.335453389	0.8732256154
644	0.3354376617	0.8732256154
645	0.3354361826	0.8732256154
646	0.3354283325	0.8732256154
647	0.3354212307	0.8732256154
648	0.3354071508	0.8732425345
649	0.3354049614	0.8732425345
650	0.3353937737	0.8732256154
651	0.335382006	0.8732425345
652	0.3353704898	0.8732425345
653	0.335356464	0.8732594535
654	0.335346676	0.8732594535
655	0.3353385196	0.8732594535
656	0.3353335845	0.8732594535
657	0.3353169171	0.8732763726
658	0.3353018506	0.8733102106
659	0.3352763513	0.8732932916
660	0.335273051	0.8732932916
661	0.3352664702	0.8733271297
662	0.3352478379	0.8732932916
663	0.3352407928	0.8732763726
664	0.3352265142	0.8732932916
665	0.3352237041	0.8732932916
666	0.3352107159	0.8733102106
667	0.3351962456	0.8733271297
668	0.3351767644	0.8733102106
669	0.3351705076	0.8733102106
670	0.3351643251	0.8733102106
671	0.3351506611	0.8732932916
672	0.3351406183	0.8732932916
673	0.3351308846	0.8733102106
674	0.3351264376	0.8733102106
675	0.3351043108	0.8733102106
676	0.3350995404	0.8733102106
677	0.3350826975	0.8733102106
678	0.3350733584	0.8733102106
679	0.3350694428	0.8733102106
680	0.3350548247	0.8733102106
681	0.3350447992	0.8733102106
682	0.3350446228	0.8733102106
683	0.3350395214	0.8733102106
684	0.3350369005	0.8733102106
685	0.3350242561	0.8733102106
686	0.335017172	0.8733271297
687	0.3350060514	0.8733271297
688	0.3349966624	0.8733271297
689	0.3349955214	0.8733271297
690	0.3349832835	0.8733271297
691	0.3349743963	0.8733271297
692	0.334960797	0.8733609678
693	0.3349467229	0.8733609678
694	0.3349383138	0.8733609678
695	0.3349322678	0.8733778868
696	0.3349261738	0.8733778868
697	0.3349119292	0.8733778868
698	0.3349097538	0.8733609678
699	0.3349078822	0.8733778868
700	0.3348960646	0.8733609678
701	0.3348892685	0.8733440487
702	0.3348824311	0.8733609678
703	0.334872364	0.8733271297
704	0.3348641988	0.8733440487
705	0.3348557665	0.8733271297
706	0.3348516085	0.8733271297
707	0.3348374895	0.8733271297
708	0.3348254102	0.8733609678
709	0.334819233	0.8733609678
710	0.3348088094	0.8733609678
711	0.3348080528	0.8733609678
712	0.3348013342	0.8733778868
713	0.3347934009	0.8733609678
714	0.3347857951	0.8733948059
715	0.3347753056	0.8733948059
716	0.3347613966	0.8733948059
717	0.3347471129	0.8734117249
718	0.3347376339	0.8734117249
719	0.3347259139	0.8733948059
720	0.3347150336	0.8733948059
721	0.3347020345	0.8733948059
722	0.3346928196	0.8733778868
723	0.3346827093	0.8733948059
724	0.3346701026	0.8734286439
725	0.3346528454	0.8734286439
726	0.3346518324	0.8734286439
727	0.3346456057	0.8734286439
728	0.3346395784	0.873445563
729	0.3346265339	0.873445563
730	0.334622098	0.873445563
731	0.334613514	0.873445563
732	0.3346005732	0.873445563
733	0.3345903981	0.8734794011
734	0.334571953	0.8734794011
735	0.3345655799	0.8734963201
736	0.3345480058	0.8735132392
737	0.3345367943	0.8734963201
738	0.3345239885	0.8734963201
739	0.3345103274	0.8735132392
740	0.3344977771	0.873462482
741	0.3344810183	0.873462482
742	0.3344719719	0.873462482
743	0.3344613952	0.8734794011
744	0.3344480174	0.8735132392
745	0.3344375604	0.8734963201
746	0.3344280653	0.8734963201
747	0.3344041716	0.8734794011
748	0.3343920435	0.8734794011
749	0.3343880026	0.8734794011
750	0.3343834613	0.8734794011
751	0.3343800002	0.873462482
752	0.3343662757	0.8734963201
753	0.3343626913	0.8734963201
754	0.3343455215	0.8734794011
755	0.3343265654	0.8734794011
756	0.3343213537	0.8734794011
757	0.3343087519	0.873462482
758	0.3343016111	0.8734794011
759	0.3342949055	0.873462482
760	0.3342945265	0.873462482
761	0.334286767	0.8734794011
762	0.3342774779	0.8734794011
763	0.3342690304	0.8734794011
764	0.3342579067	0.8734963201
765	0.334249511	0.8734794011
766	0.3342390214	0.8734794011
767	0.3342206039	0.8734794011
768	0.3342029441	0.8734794011
769	0.3341941726	0.8734794011
770	0.334186725	0.8734963201
771	0.3341740644	0.8734963201
772	0.3341672593	0.8734963201
773	0.3341486467	0.8735132392
774	0.3341238677	0.8735132392
775	0.3341153074	0.8734963201
776	0.334101361	0.8735301582
777	0.3340857461	0.8735470772
778	0.3340763286	0.8735470772
779	0.3340577959	0.8735301582
780	0.334047115	0.8735301582
781	0.334033925	0.8735301582
782	0.3340250881	0.8735301582
783	0.3340189877	0.8735301582
784	0.3340055622	0.8735301582
785	0.3339978729	0.8735132392
786	0.3339963905	0.8735132392
787	0.3339834922	0.8735470772
788	0.3339727142	0.8735470772
789	0.3339550195	0.8734963201
790	0.3339472523	0.8735132392
791	0.3339300276	0.8735132392
792	0.333915152	0.8735132392
793	0.3339055286	0.8735470772
794	0.3338977779	0.8735470772
795	0.3338819172	0.8735470772
796	0.3338660473	0.8735470772
797	0.3338520212	0.8735470772
798	0.3338468845	0.8735301582
799	0.3338341168	0.8735301582
800	0.3338266566	0.8735301582
801	0.3338140364	0.8735301582
802	0.3338103244	0.8735301582
803	0.3338011977	0.8735470772
804	0.3337919473	0.8735470772
805	0.3337870873	0.8735639963
806	0.3337773396	0.8735639963
807	0.3337693189	0.8735809153
808	0.3337576012	0.8735809153
809	0.3337467762	0.8735639963
810	0.3337245844	0.8735639963
811	0.3337115734	0.8735301582
812	0.3336991702	0.8735301582
813	0.3336812987	0.8735639963
814	0.3336736373	0.8735639963
815	0.3336604569	0.8735809153
816	0.3336439976	0.8735809153
817	0.3336338134	0.8735809153
818	0.3336276532	0.8735809153
819	0.3336097856	0.8735809153
820	0.3335962523	0.8735639963
821	0.3335883843	0.8735809153
822	0.3335734862	0.8735978344
823	0.3335634877	0.8735639963
824	0.3335572603	0.8735639963
825	0.3335479612	0.8735470772
826	0.3335474115	0.8735639963
827	0.3335312266	0.8735809153
828	0.3335099148	0.8735809153
829	0.3334897265	0.8735639963
830	0.3334787778	0.8735639963
831	0.3334665626	0.8735639963
832	0.3334537194	0.8735978344
833	0.3334520729	0.8735978344
834	0.3334304965	0.8735978344
835	0.3334245017	0.8735978344
836	0.3334179372	0.8735809153
837	0.3334020549	0.8735978344
838	0.3333869651	0.8735978344
839	0.3333724277	0.8736655105
840	0.3333600809	0.8736316724
841	0.3333502781	0.8736655105
842	0.3333346061	0.8736824296
843	0.3333264428	0.8736655105
844	0.3333206027	0.8736655105
845	0.33330765	0.8736316724
846	0.3332957945	0.8736147534
847	0.3332662623	0.8736485915
848	0.3332579286	0.8735978344
849	0.333250666	0.8736147534
850	0.3332331778	0.8736147534
851	0.3332208049	0.8736824296
852	0.333207994	0.8736485915
853	0.3331861222	0.8736655105
854	0.3331745167	0.8736824296
855	0.3331640355	0.8736655105
856	0.3331547728	0.8736655105
857	0.3331373092	0.8736655105
858	0.3331270769	0.8736993486
859	0.333112797	0.8736993486
860	0.3330999623	0.8736824296
861	0.3330960102	0.8736824296
862	0.3330820045	0.8736824296
863	0.3330671004	0.8736485915
864	0.3330608008	0.8736485915
865	0.3330550945	0.8736485915
866	0.3330426477	0.8736316724
867	0.3330352029	0.8736316724
868	0.3330170094	0.8736485915
869	0.3330073149	0.8736485915
870	0.3330001533	0.8736485915
871	0.3329836073	0.8736485915
872	0.3329737688	0.8736485915
873	0.3329615768	0.8736485915
874	0.3329511679	0.8736485915
875	0.3329372456	0.8736485915
876	0.3329201595	0.8737162677
877	0.3329133548	0.8737162677
878	0.3328992471	0.8736993486
879	0.332877644	0.8737331867
